ELECTION,PRECINCT,AGE,VOTERS,VOTED,TURNOUT,CYCLE
2020,2181007821,18-24,100.0,90.0,0.9,Even
2020,2181007821,25-34,292.0,236.0,0.8082191780821918,Even
2020,2181007821,35-44,196.0,172.0,0.8775510204081632,Even
2020,2181007821,45-54,140.0,134.0,0.9571428571428572,Even
2020,2181007821,55-64,116.0,109.0,0.9396551724137931,Even
2020,2181007821,65+,149.0,143.0,0.959731543624161,Even
2020,2181007822,18-24,189.0,176.0,0.9312169312169312,Even
2020,2181007822,25-34,596.0,486.0,0.8154362416107382,Even
2020,2181007822,35-44,288.0,241.0,0.8368055555555556,Even
2020,2181007822,45-54,162.0,135.0,0.8333333333333334,Even
2020,2181007822,55-64,176.0,156.0,0.8863636363636364,Even
2020,2181007822,65+,257.0,231.0,0.8988326848249028,Even
2020,2181007823,18-24,126.0,117.0,0.9285714285714286,Even
2020,2181007823,25-34,355.0,301.0,0.847887323943662,Even
2020,2181007823,35-44,203.0,177.0,0.8719211822660099,Even
2020,2181007823,45-54,168.0,146.0,0.8690476190476191,Even
2020,2181007823,55-64,141.0,126.0,0.8936170212765957,Even
2020,2181007823,65+,155.0,146.0,0.9419354838709677,Even
2020,2181007824,18-24,89.0,77.0,0.8651685393258427,Even
2020,2181007824,25-34,217.0,175.0,0.8064516129032258,Even
2020,2181007824,35-44,184.0,158.0,0.8586956521739131,Even
2020,2181007824,45-54,191.0,175.0,0.9162303664921466,Even
2020,2181007824,55-64,164.0,154.0,0.9390243902439024,Even
2020,2181007824,65+,215.0,192.0,0.8930232558139535,Even
2020,2181007825,18-24,52.0,45.0,0.8653846153846154,Even
2020,2181007825,25-34,129.0,104.0,0.8062015503875969,Even
2020,2181007825,35-44,90.0,81.0,0.9,Even
2020,2181007825,45-54,101.0,97.0,0.9603960396039604,Even
2020,2181007825,55-64,86.0,85.0,0.9883720930232558,Even
2020,2181007825,65+,153.0,148.0,0.9673202614379085,Even
2020,2181007826,18-24,91.0,83.0,0.9120879120879121,Even
2020,2181007826,25-34,193.0,167.0,0.8652849740932642,Even
2020,2181007826,35-44,104.0,89.0,0.8557692307692307,Even
2020,2181007826,45-54,149.0,138.0,0.9261744966442953,Even
2020,2181007826,55-64,135.0,125.0,0.9259259259259259,Even
2020,2181007826,65+,148.0,141.0,0.9527027027027027,Even
2020,2181007827,18-24,112.0,100.0,0.8928571428571429,Even
2020,2181007827,25-34,219.0,175.0,0.7990867579908676,Even
2020,2181007827,35-44,116.0,108.0,0.9310344827586207,Even
2020,2181007827,45-54,123.0,112.0,0.9105691056910569,Even
2020,2181007827,55-64,126.0,114.0,0.9047619047619048,Even
2020,2181007827,65+,104.0,98.0,0.9423076923076923,Even
2020,2181007828,18-24,130.0,119.0,0.9153846153846154,Even
2020,2181007828,25-34,197.0,156.0,0.7918781725888325,Even
2020,2181007828,35-44,86.0,73.0,0.8488372093023255,Even
2020,2181007828,45-54,82.0,75.0,0.9146341463414634,Even
2020,2181007828,55-64,90.0,83.0,0.9222222222222223,Even
2020,2181007828,65+,58.0,56.0,0.9655172413793104,Even
2020,2181007829,18-24,181.0,149.0,0.8232044198895028,Even
2020,2181007829,25-34,212.0,155.0,0.7311320754716981,Even
2020,2181007829,35-44,79.0,61.0,0.7721518987341772,Even
2020,2181007829,45-54,48.0,44.0,0.9166666666666666,Even
2020,2181007829,55-64,38.0,33.0,0.868421052631579,Even
2020,2181007829,65+,78.0,73.0,0.9358974358974359,Even
2020,2181007830,18-24,265.0,229.0,0.8641509433962264,Even
2020,2181007830,25-34,183.0,128.0,0.6994535519125683,Even
2020,2181007830,35-44,53.0,45.0,0.8490566037735849,Even
2020,2181007830,45-54,32.0,28.0,0.875,Even
2020,2181007830,55-64,23.0,20.0,0.8695652173913043,Even
2020,2181007830,65+,21.0,19.0,0.9047619047619048,Even
2020,2181007831,18-24,258.0,210.0,0.813953488372093,Even
2020,2181007831,25-34,195.0,145.0,0.7435897435897436,Even
2020,2181007831,35-44,61.0,40.0,0.6557377049180327,Even
2020,2181007831,45-54,40.0,38.0,0.95,Even
2020,2181007831,55-64,58.0,52.0,0.896551724137931,Even
2020,2181007831,65+,81.0,74.0,0.9135802469135802,Even
2020,2181007832,18-24,51.0,41.0,0.803921568627451,Even
2020,2181007832,25-34,72.0,54.0,0.75,Even
2020,2181007832,35-44,43.0,36.0,0.8372093023255814,Even
2020,2181007832,45-54,32.0,28.0,0.875,Even
2020,2181007832,55-64,35.0,29.0,0.8285714285714286,Even
2020,2181007832,65+,67.0,63.0,0.9402985074626866,Even
2020,2181007833,18-24,229.0,178.0,0.777292576419214,Even
2020,2181007833,25-34,202.0,148.0,0.7326732673267327,Even
2020,2181007833,35-44,60.0,37.0,0.6166666666666667,Even
2020,2181007833,45-54,22.0,18.0,0.8181818181818182,Even
2020,2181007833,55-64,20.0,15.0,0.75,Even
2020,2181007833,65+,24.0,23.0,0.9583333333333334,Even
2020,2181007834,18-24,370.0,258.0,0.6972972972972973,Even
2020,2181007834,25-34,16.0,7.0,0.4375,Even
2020,2181007834,35-44,2.0,2.0,1.0,Even
2020,2181007834,45-54,,0.0,,Even
2020,2181007834,55-64,,0.0,,Even
2020,2181007834,65+,1.0,1.0,1.0,Even
2020,2181007835,18-24,170.0,126.0,0.7411764705882353,Even
2020,2181007835,25-34,25.0,15.0,0.6,Even
2020,2181007835,35-44,10.0,9.0,0.9,Even
2020,2181007835,45-54,5.0,5.0,1.0,Even
2020,2181007835,55-64,4.0,3.0,0.75,Even
2020,2181007835,65+,7.0,6.0,0.8571428571428571,Even
2020,2181007836,18-24,101.0,86.0,0.8514851485148515,Even
2020,2181007836,25-34,86.0,66.0,0.7674418604651163,Even
2020,2181007836,35-44,33.0,26.0,0.7878787878787878,Even
2020,2181007836,45-54,34.0,32.0,0.9411764705882353,Even
2020,2181007836,55-64,45.0,40.0,0.8888888888888888,Even
2020,2181007836,65+,140.0,133.0,0.95,Even
2020,2181007837,18-24,298.0,238.0,0.7986577181208053,Even
2020,2181007837,25-34,248.0,159.0,0.6411290322580645,Even
2020,2181007837,35-44,60.0,42.0,0.7,Even
2020,2181007837,45-54,25.0,21.0,0.84,Even
2020,2181007837,55-64,30.0,25.0,0.8333333333333334,Even
2020,2181007837,65+,44.0,42.0,0.9545454545454546,Even
2020,2181007838,18-24,140.0,125.0,0.8928571428571429,Even
2020,2181007838,25-34,182.0,143.0,0.7857142857142857,Even
2020,2181007838,35-44,36.0,24.0,0.6666666666666666,Even
2020,2181007838,45-54,19.0,16.0,0.8421052631578947,Even
2020,2181007838,55-64,9.0,8.0,0.8888888888888888,Even
2020,2181007838,65+,12.0,9.0,0.75,Even
2020,2181007839,18-24,62.0,57.0,0.9193548387096774,Even
2020,2181007839,25-34,88.0,77.0,0.875,Even
2020,2181007839,35-44,97.0,91.0,0.9381443298969072,Even
2020,2181007839,45-54,100.0,97.0,0.97,Even
2020,2181007839,55-64,94.0,85.0,0.9042553191489362,Even
2020,2181007839,65+,158.0,151.0,0.9556962025316456,Even
2020,2181007840,18-24,82.0,76.0,0.926829268292683,Even
2020,2181007840,25-34,113.0,91.0,0.8053097345132744,Even
2020,2181007840,35-44,55.0,48.0,0.8727272727272727,Even
2020,2181007840,45-54,91.0,86.0,0.945054945054945,Even
2020,2181007840,55-64,61.0,59.0,0.9672131147540983,Even
2020,2181007840,65+,128.0,122.0,0.953125,Even
2020,2181007841,18-24,54.0,48.0,0.8888888888888888,Even
2020,2181007841,25-34,131.0,112.0,0.8549618320610687,Even
2020,2181007841,35-44,79.0,69.0,0.8734177215189873,Even
2020,2181007841,45-54,108.0,101.0,0.9351851851851852,Even
2020,2181007841,55-64,96.0,93.0,0.96875,Even
2020,2181007841,65+,215.0,211.0,0.9813953488372092,Even
2020,2181007842,18-24,92.0,84.0,0.9130434782608695,Even
2020,2181007842,25-34,182.0,149.0,0.8186813186813187,Even
2020,2181007842,35-44,141.0,130.0,0.9219858156028369,Even
2020,2181007842,45-54,168.0,154.0,0.9166666666666666,Even
2020,2181007842,55-64,218.0,208.0,0.9541284403669725,Even
2020,2181007842,65+,310.0,303.0,0.9774193548387097,Even
2020,2181007843,18-24,132.0,117.0,0.8863636363636364,Even
2020,2181007843,25-34,221.0,176.0,0.7963800904977375,Even
2020,2181007843,35-44,208.0,188.0,0.9038461538461539,Even
2020,2181007843,45-54,214.0,207.0,0.9672897196261683,Even
2020,2181007843,55-64,204.0,197.0,0.9656862745098039,Even
2020,2181007843,65+,310.0,297.0,0.9580645161290322,Even
2020,2181007844,18-24,94.0,83.0,0.8829787234042553,Even
2020,2181007844,25-34,155.0,120.0,0.7741935483870968,Even
2020,2181007844,35-44,90.0,82.0,0.9111111111111111,Even
2020,2181007844,45-54,100.0,94.0,0.94,Even
2020,2181007844,55-64,97.0,89.0,0.9175257731958762,Even
2020,2181007844,65+,142.0,132.0,0.9295774647887324,Even
2020,2181007845,18-24,139.0,124.0,0.8920863309352518,Even
2020,2181007845,25-34,253.0,199.0,0.7865612648221344,Even
2020,2181007845,35-44,101.0,82.0,0.8118811881188119,Even
2020,2181007845,45-54,93.0,90.0,0.967741935483871,Even
2020,2181007845,55-64,75.0,70.0,0.9333333333333333,Even
2020,2181007845,65+,87.0,85.0,0.9770114942528736,Even
2020,2181007846,18-24,393.0,321.0,0.816793893129771,Even
2020,2181007846,25-34,171.0,98.0,0.5730994152046783,Even
2020,2181007846,35-44,20.0,17.0,0.85,Even
2020,2181007846,45-54,17.0,13.0,0.7647058823529411,Even
2020,2181007846,55-64,18.0,16.0,0.8888888888888888,Even
2020,2181007846,65+,266.0,247.0,0.9285714285714286,Even
2020,2181007847,18-24,338.0,259.0,0.7662721893491125,Even
2020,2181007847,25-34,151.0,80.0,0.5298013245033113,Even
2020,2181007847,35-44,17.0,12.0,0.7058823529411765,Even
2020,2181007847,45-54,8.0,7.0,0.875,Even
2020,2181007847,55-64,10.0,6.0,0.6,Even
2020,2181007847,65+,7.0,7.0,1.0,Even
2020,2181007848,18-24,130.0,115.0,0.8846153846153846,Even
2020,2181007848,25-34,174.0,131.0,0.7528735632183908,Even
2020,2181007848,35-44,91.0,82.0,0.9010989010989011,Even
2020,2181007848,45-54,79.0,73.0,0.9240506329113924,Even
2020,2181007848,55-64,47.0,44.0,0.9361702127659575,Even
2020,2181007848,65+,53.0,50.0,0.9433962264150944,Even
2020,2181007849,18-24,294.0,212.0,0.7210884353741497,Even
2020,2181007849,25-34,26.0,12.0,0.46153846153846156,Even
2020,2181007849,35-44,3.0,0.0,0.0,Even
2020,2181007849,45-54,4.0,3.0,0.75,Even
2020,2181007849,55-64,7.0,5.0,0.7142857142857143,Even
2020,2181007849,65+,2.0,2.0,1.0,Even
2020,2181007850,18-24,65.0,60.0,0.9230769230769231,Even
2020,2181007850,25-34,59.0,47.0,0.7966101694915254,Even
2020,2181007850,35-44,81.0,74.0,0.9135802469135802,Even
2020,2181007850,45-54,117.0,112.0,0.9572649572649573,Even
2020,2181007850,55-64,124.0,121.0,0.9758064516129032,Even
2020,2181007850,65+,227.0,213.0,0.9383259911894273,Even
2020,2181007851,18-24,75.0,68.0,0.9066666666666666,Even
2020,2181007851,25-34,184.0,160.0,0.8695652173913043,Even
2020,2181007851,35-44,54.0,45.0,0.8333333333333334,Even
2020,2181007851,45-54,53.0,49.0,0.9245283018867925,Even
2020,2181007851,55-64,58.0,55.0,0.9482758620689655,Even
2020,2181007851,65+,585.0,559.0,0.9555555555555556,Even
2020,2181007852,18-24,112.0,103.0,0.9196428571428571,Even
2020,2181007852,25-34,367.0,311.0,0.8474114441416893,Even
2020,2181007852,35-44,181.0,159.0,0.8784530386740331,Even
2020,2181007852,45-54,110.0,103.0,0.9363636363636364,Even
2020,2181007852,55-64,117.0,109.0,0.9316239316239316,Even
2020,2181007852,65+,145.0,140.0,0.9655172413793104,Even
2020,2181007853,18-24,107.0,95.0,0.8878504672897196,Even
2020,2181007853,25-34,229.0,192.0,0.8384279475982532,Even
2020,2181007853,35-44,117.0,101.0,0.8632478632478633,Even
2020,2181007853,45-54,101.0,93.0,0.9207920792079208,Even
2020,2181007853,55-64,104.0,94.0,0.9038461538461539,Even
2020,2181007853,65+,95.0,89.0,0.9368421052631579,Even
2020,2181307854,18-24,173.0,145.0,0.838150289017341,Even
2020,2181307854,25-34,324.0,240.0,0.7407407407407407,Even
2020,2181307854,35-44,144.0,124.0,0.8611111111111112,Even
2020,2181307854,45-54,72.0,67.0,0.9305555555555556,Even
2020,2181307854,55-64,69.0,65.0,0.9420289855072463,Even
2020,2181307854,65+,120.0,114.0,0.95,Even
2020,2181307855,18-24,74.0,63.0,0.8513513513513513,Even
2020,2181307855,25-34,256.0,219.0,0.85546875,Even
2020,2181307855,35-44,151.0,132.0,0.8741721854304636,Even
2020,2181307855,45-54,94.0,82.0,0.8723404255319149,Even
2020,2181307855,55-64,88.0,81.0,0.9204545454545454,Even
2020,2181307855,65+,116.0,105.0,0.9051724137931034,Even
2020,2181307856,18-24,57.0,48.0,0.8421052631578947,Even
2020,2181307856,25-34,177.0,147.0,0.8305084745762712,Even
2020,2181307856,35-44,114.0,104.0,0.9122807017543859,Even
2020,2181307856,45-54,98.0,96.0,0.9795918367346939,Even
2020,2181307856,55-64,80.0,75.0,0.9375,Even
2020,2181307856,65+,91.0,87.0,0.9560439560439561,Even
2020,2181307857,18-24,101.0,91.0,0.900990099009901,Even
2020,2181307857,25-34,109.0,100.0,0.9174311926605505,Even
2020,2181307857,35-44,120.0,114.0,0.95,Even
2020,2181307857,45-54,151.0,142.0,0.9403973509933775,Even
2020,2181307857,55-64,136.0,128.0,0.9411764705882353,Even
2020,2181307857,65+,222.0,215.0,0.9684684684684685,Even
2020,2181307858,18-24,68.0,63.0,0.9264705882352942,Even
2020,2181307858,25-34,159.0,137.0,0.8616352201257862,Even
2020,2181307858,35-44,132.0,125.0,0.946969696969697,Even
2020,2181307858,45-54,136.0,126.0,0.9264705882352942,Even
2020,2181307858,55-64,183.0,174.0,0.9508196721311475,Even
2020,2181307858,65+,252.0,247.0,0.9801587301587301,Even
2020,2181307859,18-24,93.0,82.0,0.8817204301075269,Even
2020,2181307859,25-34,85.0,71.0,0.8352941176470589,Even
2020,2181307859,35-44,105.0,102.0,0.9714285714285714,Even
2020,2181307859,45-54,166.0,164.0,0.9879518072289156,Even
2020,2181307859,55-64,160.0,156.0,0.975,Even
2020,2181307859,65+,229.0,225.0,0.982532751091703,Even
2020,2181307860,18-24,61.0,58.0,0.9508196721311475,Even
2020,2181307860,25-34,68.0,56.0,0.8235294117647058,Even
2020,2181307860,35-44,87.0,77.0,0.8850574712643678,Even
2020,2181307860,45-54,145.0,141.0,0.9724137931034482,Even
2020,2181307860,55-64,120.0,117.0,0.975,Even
2020,2181307860,65+,168.0,166.0,0.9880952380952381,Even
2020,2181307861,18-24,46.0,42.0,0.9130434782608695,Even
2020,2181307861,25-34,77.0,61.0,0.7922077922077922,Even
2020,2181307861,35-44,92.0,83.0,0.9021739130434783,Even
2020,2181307861,45-54,117.0,112.0,0.9572649572649573,Even
2020,2181307861,55-64,115.0,111.0,0.9652173913043478,Even
2020,2181307861,65+,149.0,145.0,0.9731543624161074,Even
2020,2181307862,18-24,53.0,46.0,0.8679245283018868,Even
2020,2181307862,25-34,101.0,85.0,0.8415841584158416,Even
2020,2181307862,35-44,109.0,99.0,0.908256880733945,Even
2020,2181307862,45-54,152.0,148.0,0.9736842105263158,Even
2020,2181307862,55-64,113.0,111.0,0.9823008849557522,Even
2020,2181307862,65+,130.0,126.0,0.9692307692307692,Even
2020,2181307863,18-24,70.0,63.0,0.9,Even
2020,2181307863,25-34,95.0,77.0,0.8105263157894737,Even
2020,2181307863,35-44,112.0,103.0,0.9196428571428571,Even
2020,2181307863,45-54,156.0,145.0,0.9294871794871795,Even
2020,2181307863,55-64,124.0,121.0,0.9758064516129032,Even
2020,2181307863,65+,197.0,191.0,0.9695431472081218,Even
2020,2181307864,18-24,48.0,44.0,0.9166666666666666,Even
2020,2181307864,25-34,78.0,62.0,0.7948717948717948,Even
2020,2181307864,35-44,94.0,84.0,0.8936170212765957,Even
2020,2181307864,45-54,122.0,117.0,0.9590163934426229,Even
2020,2181307864,55-64,88.0,86.0,0.9772727272727273,Even
2020,2181307864,65+,179.0,169.0,0.9441340782122905,Even
2020,2181307865,18-24,86.0,76.0,0.8837209302325582,Even
2020,2181307865,25-34,190.0,154.0,0.8105263157894737,Even
2020,2181307865,35-44,116.0,104.0,0.896551724137931,Even
2020,2181307865,45-54,93.0,87.0,0.9354838709677419,Even
2020,2181307865,55-64,61.0,60.0,0.9836065573770492,Even
2020,2181307865,65+,68.0,62.0,0.9117647058823529,Even
2020,2181307866,18-24,117.0,103.0,0.8803418803418803,Even
2020,2181307866,25-34,208.0,152.0,0.7307692307692307,Even
2020,2181307866,35-44,154.0,133.0,0.8636363636363636,Even
2020,2181307866,45-54,118.0,108.0,0.9152542372881356,Even
2020,2181307866,55-64,107.0,102.0,0.9532710280373832,Even
2020,2181307866,65+,120.0,116.0,0.9666666666666667,Even
2020,2181307867,18-24,134.0,112.0,0.835820895522388,Even
2020,2181307867,25-34,189.0,151.0,0.798941798941799,Even
2020,2181307867,35-44,119.0,106.0,0.8907563025210085,Even
2020,2181307867,45-54,127.0,119.0,0.937007874015748,Even
2020,2181307867,55-64,103.0,100.0,0.970873786407767,Even
2020,2181307867,65+,80.0,76.0,0.95,Even
2020,2181307868,18-24,84.0,77.0,0.9166666666666666,Even
2020,2181307868,25-34,89.0,67.0,0.7528089887640449,Even
2020,2181307868,35-44,101.0,94.0,0.9306930693069307,Even
2020,2181307868,45-54,185.0,179.0,0.9675675675675676,Even
2020,2181307868,55-64,165.0,163.0,0.9878787878787879,Even
2020,2181307868,65+,256.0,251.0,0.98046875,Even
2020,2181307869,18-24,73.0,65.0,0.8904109589041096,Even
2020,2181307869,25-34,77.0,60.0,0.7792207792207793,Even
2020,2181307869,35-44,82.0,76.0,0.926829268292683,Even
2020,2181307869,45-54,107.0,106.0,0.9906542056074766,Even
2020,2181307869,55-64,86.0,84.0,0.9767441860465116,Even
2020,2181307869,65+,137.0,134.0,0.9781021897810219,Even
2020,2181307870,18-24,144.0,114.0,0.7916666666666666,Even
2020,2181307870,25-34,214.0,154.0,0.719626168224299,Even
2020,2181307870,35-44,89.0,80.0,0.898876404494382,Even
2020,2181307870,45-54,80.0,75.0,0.9375,Even
2020,2181307870,55-64,62.0,61.0,0.9838709677419355,Even
2020,2181307870,65+,79.0,73.0,0.9240506329113924,Even
2020,2181307871,18-24,188.0,166.0,0.8829787234042553,Even
2020,2181307871,25-34,169.0,132.0,0.7810650887573964,Even
2020,2181307871,35-44,120.0,103.0,0.8583333333333333,Even
2020,2181307871,45-54,87.0,83.0,0.9540229885057471,Even
2020,2181307871,55-64,79.0,73.0,0.9240506329113924,Even
2020,2181307871,65+,64.0,63.0,0.984375,Even
2020,2181307872,18-24,393.0,305.0,0.7760814249363868,Even
2020,2181307872,25-34,92.0,51.0,0.5543478260869565,Even
2020,2181307872,35-44,29.0,20.0,0.6896551724137931,Even
2020,2181307872,45-54,37.0,35.0,0.9459459459459459,Even
2020,2181307872,55-64,28.0,28.0,1.0,Even
2020,2181307872,65+,34.0,33.0,0.9705882352941176,Even
2020,2181307873,18-24,45.0,41.0,0.9111111111111111,Even
2020,2181307873,25-34,35.0,27.0,0.7714285714285715,Even
2020,2181307873,35-44,48.0,41.0,0.8541666666666666,Even
2020,2181307873,45-54,66.0,58.0,0.8787878787878788,Even
2020,2181307873,55-64,83.0,75.0,0.9036144578313253,Even
2020,2181307873,65+,181.0,168.0,0.9281767955801105,Even
2020,2181307874,18-24,129.0,103.0,0.7984496124031008,Even
2020,2181307874,25-34,132.0,85.0,0.6439393939393939,Even
2020,2181307874,35-44,108.0,89.0,0.8240740740740741,Even
2020,2181307874,45-54,125.0,113.0,0.904,Even
2020,2181307874,55-64,165.0,160.0,0.9696969696969697,Even
2020,2181307874,65+,312.0,292.0,0.9358974358974359,Even
2020,2181307875,18-24,252.0,179.0,0.7103174603174603,Even
2020,2181307875,25-34,67.0,14.0,0.208955223880597,Even
2020,2181307875,35-44,24.0,16.0,0.6666666666666666,Even
2020,2181307875,45-54,19.0,16.0,0.8421052631578947,Even
2020,2181307875,55-64,25.0,23.0,0.92,Even
2020,2181307875,65+,23.0,22.0,0.9565217391304348,Even
2020,2181307876,18-24,462.0,312.0,0.6753246753246753,Even
2020,2181307876,25-34,55.0,13.0,0.23636363636363636,Even
2020,2181307876,35-44,9.0,8.0,0.8888888888888888,Even
2020,2181307876,45-54,4.0,2.0,0.5,Even
2020,2181307876,55-64,13.0,12.0,0.9230769230769231,Even
2020,2181307876,65+,6.0,4.0,0.6666666666666666,Even
2020,2181307877,18-24,150.0,119.0,0.7933333333333333,Even
2020,2181307877,25-34,86.0,60.0,0.6976744186046512,Even
2020,2181307877,35-44,56.0,55.0,0.9821428571428571,Even
2020,2181307877,45-54,94.0,89.0,0.9468085106382979,Even
2020,2181307877,55-64,102.0,97.0,0.9509803921568627,Even
2020,2181307877,65+,156.0,148.0,0.9487179487179487,Even
2020,2181307878,18-24,199.0,150.0,0.7537688442211056,Even
2020,2181307878,25-34,105.0,70.0,0.6666666666666666,Even
2020,2181307878,35-44,59.0,49.0,0.8305084745762712,Even
2020,2181307878,45-54,80.0,70.0,0.875,Even
2020,2181307878,55-64,63.0,58.0,0.9206349206349206,Even
2020,2181307878,65+,117.0,113.0,0.9658119658119658,Even
2020,2181307879,18-24,239.0,181.0,0.7573221757322176,Even
2020,2181307879,25-34,143.0,100.0,0.6993006993006993,Even
2020,2181307879,35-44,56.0,41.0,0.7321428571428571,Even
2020,2181307879,45-54,41.0,38.0,0.926829268292683,Even
2020,2181307879,55-64,53.0,53.0,1.0,Even
2020,2181307879,65+,66.0,64.0,0.9696969696969697,Even
2020,2181307880,18-24,603.0,415.0,0.6882255389718076,Even
2020,2181307880,25-34,103.0,22.0,0.21359223300970873,Even
2020,2181307880,35-44,17.0,11.0,0.6470588235294118,Even
2020,2181307880,45-54,9.0,8.0,0.8888888888888888,Even
2020,2181307880,55-64,15.0,14.0,0.9333333333333333,Even
2020,2181307880,65+,87.0,83.0,0.9540229885057471,Even
2020,2181307881,18-24,97.0,85.0,0.8762886597938144,Even
2020,2181307881,25-34,124.0,97.0,0.782258064516129,Even
2020,2181307881,35-44,57.0,51.0,0.8947368421052632,Even
2020,2181307881,45-54,62.0,58.0,0.9354838709677419,Even
2020,2181307881,55-64,83.0,76.0,0.9156626506024096,Even
2020,2181307881,65+,204.0,190.0,0.9313725490196079,Even
2020,2181307882,18-24,69.0,63.0,0.9130434782608695,Even
2020,2181307882,25-34,106.0,88.0,0.8301886792452831,Even
2020,2181307882,35-44,86.0,75.0,0.872093023255814,Even
2020,2181307882,45-54,107.0,97.0,0.9065420560747663,Even
2020,2181307882,55-64,103.0,95.0,0.9223300970873787,Even
2020,2181307882,65+,196.0,186.0,0.9489795918367347,Even
2020,2181307883,18-24,81.0,77.0,0.9506172839506173,Even
2020,2181307883,25-34,200.0,158.0,0.79,Even
2020,2181307883,35-44,102.0,92.0,0.9019607843137255,Even
2020,2181307883,45-54,149.0,137.0,0.9194630872483222,Even
2020,2181307883,55-64,105.0,101.0,0.9619047619047619,Even
2020,2181307883,65+,165.0,161.0,0.9757575757575757,Even
2020,2181307884,18-24,81.0,70.0,0.8641975308641975,Even
2020,2181307884,25-34,231.0,177.0,0.7662337662337663,Even
2020,2181307884,35-44,120.0,100.0,0.8333333333333334,Even
2020,2181307884,45-54,134.0,117.0,0.8731343283582089,Even
2020,2181307884,55-64,86.0,80.0,0.9302325581395349,Even
2020,2181307884,65+,138.0,132.0,0.9565217391304348,Even
2020,2181307885,18-24,81.0,74.0,0.9135802469135802,Even
2020,2181307885,25-34,91.0,79.0,0.8681318681318682,Even
2020,2181307885,35-44,108.0,94.0,0.8703703703703703,Even
2020,2181307885,45-54,127.0,121.0,0.952755905511811,Even
2020,2181307885,55-64,90.0,87.0,0.9666666666666667,Even
2020,2181307885,65+,124.0,124.0,1.0,Even
2020,2181307886,18-24,70.0,67.0,0.9571428571428572,Even
2020,2181307886,25-34,107.0,84.0,0.7850467289719626,Even
